ordo,ordo_date
Ordonnance n° 2017-1178 du 19 juillet 2017 relative à l'adaptation du code de la santé publique à MayotteVigueur,Ordonnance n° 2017-1178 du 19 juillet 2017 relative à l'adaptation du code de la santé publique à MayotteVigueur
Ordonnance n° 2017-1179 du 19 juillet 2017 portant extension et adaptation outre-mer de dispositions de la loi n° 2016-41 du 26 janvier 2016 de modernisation de notre système de santéVigueur,Ordonnance n° 2017-1179 du 19 juillet 2017 portant extension et adaptation outre-mer de dispositions de la loi n° 2016-41 du 26 janvier 2016 de modernisation de notre système de santéVigueur
Ordonnance n° 2017-1180 du 19 juillet 2017 relative à la publication d'informations non financières par certaines grandes entreprises et certains groupes d'entreprisesVigueur,Ordonnance n° 2017-1180 du 19 juillet 2017 relative à la publication d'informations non financières par certaines grandes entreprises et certains groupes d'entreprisesVigueur
Ordonnance n° 2017-124 du 2 février 2017 modifiant les articles L. 171-7 et L. 171-8 du code de l'environnementVigueur,Ordonnance n° 2017-124 du 2 février 2017 modifiant les articles L. 171-7 et L. 171-8 du code de l'environnementVigueur
Ordonnance n° 2017-1252 du 9 août 2017 portant transposition de la directive 2015/2366 du Parlement européen et du Conseil du 25 novembre 2015 concernant les services de paiement dans le marché intérieurVigueur,Ordonnance n° 2017-1252 du 9 août 2017 portant transposition de la directive 2015/2366 du Parlement européen et du Conseil du 25 novembre 2015 concernant les services de paiement dans le marché intérieurVigueur
Ordonnance n° 2017-1385 du 22 septembre 2017 relative au renforcement de la négociation collectiveVigueur,Ordonnance n° 2017-1385 du 22 septembre 2017 relative au renforcement de la négociation collectiveVigueur
Ordonnance n° 2017-1386 du 22 septembre 2017 relative à la nouvelle organisation du dialogue social et économique dans l'entreprise et favorisant l'exercice et la valorisation des responsabilités syndicalesVigueur,Ordonnance n° 2017-1386 du 22 septembre 2017 relative à la nouvelle organisation du dialogue social et économique dans l'entreprise et favorisant l'exercice et la valorisation des responsabilités syndicalesVigueur
Ordonnance n° 2017-1387 du 22 septembre 2017 relative à la prévisibilité et la sécurisation des relations de travailVigueur,Ordonnance n° 2017-1387 du 22 septembre 2017 relative à la prévisibilité et la sécurisation des relations de travailVigueur
Ordonnance n° 2017-1388 du 22 septembre 2017 portant diverses mesures relatives au cadre de la négociation collectiveVigueur,Ordonnance n° 2017-1388 du 22 septembre 2017 portant diverses mesures relatives au cadre de la négociation collectiveVigueur
Ordonnance n° 2017-1389 du 22 septembre 2017 relative à la prévention et à la prise en compte des effets de l'exposition à certains facteurs de risques professionnels et au compte professionnel de préventionVigueur,Ordonnance n° 2017-1389 du 22 septembre 2017 relative à la prévention et à la prise en compte des effets de l'exposition à certains facteurs de risques professionnels et au compte professionnel de préventionVigueur
Ordonnance n° 2017-1390 du 22 septembre 2017 relative au décalage d'un an de l'entrée en vigueur du prélèvement à la source de l'impôt sur le revenuVigueur,Ordonnance n° 2017-1390 du 22 septembre 2017 relative au décalage d'un an de l'entrée en vigueur du prélèvement à la source de l'impôt sur le revenuVigueur
Ordonnance n° 2017-1426 du 4 octobre 2017 relative à l'identification électronique et aux services de confiance pour les transactions électroniquesVigueur,Ordonnance n° 2017-1426 du 4 octobre 2017 relative à l'identification électronique et aux services de confiance pour les transactions électroniquesVigueur
Ordonnance n° 2017-1432 du 4 octobre 2017 portant modernisation du cadre juridique de la gestion d'actifs et du financement par la detteVigueur,Ordonnance n° 2017-1432 du 4 octobre 2017 portant modernisation du cadre juridique de la gestion d'actifs et du financement par la detteVigueur
Ordonnance n° 2017-1433 du 4 octobre 2017 relative à la dématérialisation des relations contractuelles dans le secteur financierVigueur,Ordonnance n° 2017-1433 du 4 octobre 2017 relative à la dématérialisation des relations contractuelles dans le secteur financierVigueur
"Ordonnance n° 2017-1491 du 25 octobre 2017 portant extension et adaptation de la partie législative du code du travail, et de diverses dispositions relatives au travail, à l'emploi et à la formation professionnelle à MayotteVigueur","Ordonnance n° 2017-1491 du 25 octobre 2017 portant extension et adaptation de la partie législative du code du travail, et de diverses dispositions relatives au travail, à l'emploi et à la formation professionnelle à MayotteVigueur"
Ordonnance n° 2017-1519 du 2 novembre 2017 portant adaptation du droit français au règlement (UE) n° 2015/848 du Parlement européen et du Conseil du 20 mai 2015 relatif aux procédures d'insolvabilitéVigueur,Ordonnance n° 2017-1519 du 2 novembre 2017 portant adaptation du droit français au règlement (UE) n° 2015/848 du Parlement européen et du Conseil du 20 mai 2015 relatif aux procédures d'insolvabilitéVigueur
Ordonnance n° 2017-157 du 9 février 2017 étendant et adaptant à la Polynésie française certaines dispositions du livre IV du code de commerce relatives aux contrôles et aux sanctions en matière de concurrenceVigueur,Ordonnance n° 2017-157 du 9 février 2017 étendant et adaptant à la Polynésie française certaines dispositions du livre IV du code de commerce relatives aux contrôles et aux sanctions en matière de concurrenceVigueur
Ordonnance n° 2017-1608 du 27 novembre 2017 relative à la création d'un régime de résolution pour le secteur de l'assuranceVigueur,Ordonnance n° 2017-1608 du 27 novembre 2017 relative à la création d'un régime de résolution pour le secteur de l'assuranceVigueur
Ordonnance n° 2017-1609 du 27 novembre 2017 relative à la prise en charge des dommages en cas de retrait d'agrément d'une entreprise d'assuranceVigueur,Ordonnance n° 2017-1609 du 27 novembre 2017 relative à la prise en charge des dommages en cas de retrait d'agrément d'une entreprise d'assuranceVigueur
Ordonnance n° 2017-1674 du 8 décembre 2017 relative à l'utilisation d'un dispositif d'enregistrement électronique partagé pour la représentation et la transmission de titres financiersVigueur,Ordonnance n° 2017-1674 du 8 décembre 2017 relative à l'utilisation d'un dispositif d'enregistrement électronique partagé pour la représentation et la transmission de titres financiersVigueur
Ordonnance n° 2017-1717 du 20 décembre 2017 portant transposition de la directive (UE) 2015/2302 du Parlement européen et du Conseil du 25 novembre 2015 relative aux voyages à forfait et aux prestations de voyage liéesVigueur,Ordonnance n° 2017-1717 du 20 décembre 2017 portant transposition de la directive (UE) 2015/2302 du Parlement européen et du Conseil du 25 novembre 2015 relative aux voyages à forfait et aux prestations de voyage liéesVigueur
Ordonnance n° 2017-1718 du 20 décembre 2017 visant à compléter et mettre en cohérence les dispositions prises en application de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue socialVigueur,Ordonnance n° 2017-1718 du 20 décembre 2017 visant à compléter et mettre en cohérence les dispositions prises en application de la loi n° 2017-1340 du 15 septembre 2017 d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue socialVigueur
Ordonnance n° 2017-192 du 16 février 2017 relative à l'adaptation des dispositions législatives relatives aux ordres des professions de santéVigueur,Ordonnance n° 2017-192 du 16 février 2017 relative à l'adaptation des dispositions législatives relatives aux ordres des professions de santéVigueur
Ordonnance n° 2017-269 du 2 mars 2017 portant dispositions relatives à l'outre-mer du code de la consommationVigueur,Ordonnance n° 2017-269 du 2 mars 2017 portant dispositions relatives à l'outre-mer du code de la consommationVigueur
Ordonnance n° 2017-27 du 12 janvier 2017 relative à l'hébergement de données de santé à caractère personnelVigueur,Ordonnance n° 2017-27 du 12 janvier 2017 relative à l'hébergement de données de santé à caractère personnelVigueur
Ordonnance n° 2017-28 du 12 janvier 2017 relative à la constitution et au fonctionnement des groupements de coopération sanitaireVigueur,Ordonnance n° 2017-28 du 12 janvier 2017 relative à la constitution et au fonctionnement des groupements de coopération sanitaireVigueur
Ordonnance n° 2017-29 du 12 janvier 2017 relative aux conditions de reconnaissance de la force probante des documents comportant des données de santé à caractère personnel créés ou reproduits sous forme numérique et de destruction des documents conservés sous une autre forme que numériqueVigueur,Ordonnance n° 2017-29 du 12 janvier 2017 relative aux conditions de reconnaissance de la force probante des documents comportant des données de santé à caractère personnel créés ou reproduits sous forme numérique et de destruction des documents conservés sous une autre forme que numériqueVigueur
"Ordonnance n° 2017-30 du 12 janvier 2017 relative à l'égal accès des femmes et des hommes au sein des conseils d'administration et des conseils de surveillance des établissements et organismes mentionnés aux articles L. 1142-22, L. 1222-1, L. 1413-1, L. 1418-1, L. 1431-1 et L. 5311-1 du code de la santé publiqueVigueur","Ordonnance n° 2017-30 du 12 janvier 2017 relative à l'égal accès des femmes et des hommes au sein des conseils d'administration et des conseils de surveillance des établissements et organismes mentionnés aux articles L. 1142-22, L. 1222-1, L. 1413-1, L. 1418-1, L. 1431-1 et L. 5311-1 du code de la santé publiqueVigueur"
Ordonnance n° 2017-303 du 9 mars 2017 relative aux actions en dommages et intérêts du fait des pratiques anticoncurrentiellesVigueur,Ordonnance n° 2017-303 du 9 mars 2017 relative aux actions en dommages et intérêts du fait des pratiques anticoncurrentiellesVigueur
Ordonnance n° 2017-31 du 12 janvier 2017 de mise en cohérence des textes au regard des dispositions de la loi n° 2016-41 du 26 janvier 2016 de modernisation de notre système de santéVigueur,Ordonnance n° 2017-31 du 12 janvier 2017 de mise en cohérence des textes au regard des dispositions de la loi n° 2016-41 du 26 janvier 2016 de modernisation de notre système de santéVigueur
Ordonnance n° 2017-378 du 23 mars 2017 portant extension et adaptation à Mayotte du code de la voirie routièreVigueur,Ordonnance n° 2017-378 du 23 mars 2017 portant extension et adaptation à Mayotte du code de la voirie routièreVigueur
"Ordonnance n° 2017-43 du 19 janvier 2017 mettant en œuvre le compte personnel d'activité pour différentes catégories d'agents des chambres d'agriculture, des chambres de commerce et des chambres de métiers et de l'artisanatVigueur","Ordonnance n° 2017-43 du 19 janvier 2017 mettant en œuvre le compte personnel d'activité pour différentes catégories d'agents des chambres d'agriculture, des chambres de commerce et des chambres de métiers et de l'artisanatVigueur"
