law,frlaw_date
Loi no 91-1391 du 31 décembre 1991 autorisant la ratification de la convention relative à l'élimination des doubles impositions en cas de correction des bénéfices d'entreprises associéesVigueur,Loi no 91-1391 du 31 décembre 1991 autorisant la ratification de la convention relative à l'élimination des doubles impositions en cas de correction des bénéfices d'entreprises associéesVigueur
Loi no 91-1392 du 31 décembre 1991 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement de l'Etat du Qatar en vue d'éviter les doubles impositionsVigueur,Loi no 91-1392 du 31 décembre 1991 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement de l'Etat du Qatar en vue d'éviter les doubles impositionsVigueur
"Loi no 91-1393 du 31 décembre 1991 autorisant l'approbation d'un avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République du Sénégal tendant à éviter les doubles impositions et à établir des règles d'assistance réciproque en matière d'impôts sur le revenu, d'impôts sur les successions, de droits d'enregistrement et de droits de timbre, signée le 29 mars 1974 et modifiée par l'avenant du 16 juillet 1984Vigueur","Loi no 91-1393 du 31 décembre 1991 autorisant l'approbation d'un avenant à la convention entre le Gouvernement de la République française et le Gouvernement de la République du Sénégal tendant à éviter les doubles impositions et à établir des règles d'assistance réciproque en matière d'impôts sur le revenu, d'impôts sur les successions, de droits d'enregistrement et de droits de timbre, signée le 29 mars 1974 et modifiée par l'avenant du 16 juillet 1984Vigueur"
Loi no 91-1394 du 31 décembre 1991 autorisant l'approbation de l'avenant à la convention du 24 avril 1975 entre le Gouvernement de la République française et le Gouvernement de Malaisie tendant à éviter les doubles impositions et à prévenir l'évasion fiscale en matière d'impôts sur le revenuVigueur,Loi no 91-1394 du 31 décembre 1991 autorisant l'approbation de l'avenant à la convention du 24 avril 1975 entre le Gouvernement de la République française et le Gouvernement de Malaisie tendant à éviter les doubles impositions et à prévenir l'évasion fiscale en matière d'impôts sur le revenuVigueur
Loi no 91-1395 du 31 décembre 1991 autorisant l'approbation d'une convention entre le Gouvernement de la République française et le Gouvernement de la République d'Islande en vue d'éviter les doubles impositions et de prévenir l'évasion fiscale en matière d'impôts sur le revenu (ensemble un protocole)Vigueur,Loi no 91-1395 du 31 décembre 1991 autorisant l'approbation d'une convention entre le Gouvernement de la République française et le Gouvernement de la République d'Islande en vue d'éviter les doubles impositions et de prévenir l'évasion fiscale en matière d'impôts sur le revenu (ensemble un protocole)Vigueur
Loi no 91-1396 du 31 décembre 1991 autorisant l'approbation d'un avenant à la convention du 19 juin 1979 entre le Gouvernement de la République française et le Gouvernement de la République de Corée tendant à éviter les doubles impositions et à prévenir l'évasion fiscale en matière d'impôts sur le revenuVigueur,Loi no 91-1396 du 31 décembre 1991 autorisant l'approbation d'un avenant à la convention du 19 juin 1979 entre le Gouvernement de la République française et le Gouvernement de la République de Corée tendant à éviter les doubles impositions et à prévenir l'évasion fiscale en matière d'impôts sur le revenuVigueur
"Loi no 91-1397 du 31 décembre 1991 autorisant l'approbation du protocole complémentaire à l'accord de coopération culturelle, éducative, scientifique et technique, conclu entre le Gouvernement de la République française et le Gouvernement militaire fédéral du Nigeria le 16 mai 1984, relatif au statut des personnels de coopération : professeurs, enseignants, techniciens et experts mis à disposition de l'autre partie (1)Vigueur","Loi no 91-1397 du 31 décembre 1991 autorisant l'approbation du protocole complémentaire à l'accord de coopération culturelle, éducative, scientifique et technique, conclu entre le Gouvernement de la République française et le Gouvernement militaire fédéral du Nigeria le 16 mai 1984, relatif au statut des personnels de coopération : professeurs, enseignants, techniciens et experts mis à disposition de l'autre partie (1)Vigueur"
Loi no 91-1398 du 31 décembre 1991 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement de la République italienne en vue d'éviter les doubles impositions en matière d'impôts sur les successions et sur les donations et de prévenir l'évasion et la fraude fiscales (ensemble un protocole)Vigueur,Loi no 91-1398 du 31 décembre 1991 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement de la République italienne en vue d'éviter les doubles impositions en matière d'impôts sur les successions et sur les donations et de prévenir l'évasion et la fraude fiscales (ensemble un protocole)Vigueur
"Loi no 91-1399 du 31 décembre 1991 autorisant la ratification du traité sur les forces armées conventionnelles en Europe (ensemble huit protocoles), signé à Paris le 19 novembre 1990, ainsi que trois déclarations faites le même jour, deux déclarations faites le 14 juin 1991 et deux déclarations faites le 18 octobre 1991 (1)Vigueur","Loi no 91-1399 du 31 décembre 1991 autorisant la ratification du traité sur les forces armées conventionnelles en Europe (ensemble huit protocoles), signé à Paris le 19 novembre 1990, ainsi que trois déclarations faites le même jour, deux déclarations faites le 14 juin 1991 et deux déclarations faites le 18 octobre 1991 (1)Vigueur"
"Loi no 91-1400 du 31 décembre 1991 autorisant l'approbation d'un protocole complémentaire entre les gouvernements de la République fédérale d'Allemagne, de la République française et du Grand-Duché de Luxembourg au protocole entre les gouvernements de la République fédérale d'Allemagne, de la République française et du Grand-Duché de Luxembourg concernant la constitution d'une Commission internationale pour la protection de la Moselle contre la pollution, signé à Paris le 20 décembre 1961, et au protocole entre les gouvernements de la République fédérale d'Allemagne et de la République française concernant la constitution d'une Commission internationale pour la protection de la Sarre contre la pollution, signé à Paris le 20 décembre 1961, relatif à la création d'un secrétariat commun, signé à Bruxelles le 22 mars 1990Vigueur","Loi no 91-1400 du 31 décembre 1991 autorisant l'approbation d'un protocole complémentaire entre les gouvernements de la République fédérale d'Allemagne, de la République française et du Grand-Duché de Luxembourg au protocole entre les gouvernements de la République fédérale d'Allemagne, de la République française et du Grand-Duché de Luxembourg concernant la constitution d'une Commission internationale pour la protection de la Moselle contre la pollution, signé à Paris le 20 décembre 1961, et au protocole entre les gouvernements de la République fédérale d'Allemagne et de la République française concernant la constitution d'une Commission internationale pour la protection de la Sarre contre la pollution, signé à Paris le 20 décembre 1961, relatif à la création d'un secrétariat commun, signé à Bruxelles le 22 mars 1990Vigueur"
Loi no 91-1401 du 31 décembre 1991 autorisant l'approbation des amendements à l'accord portant création du Fonds de solidarité africain (1)Vigueur,Loi no 91-1401 du 31 décembre 1991 autorisant l'approbation des amendements à l'accord portant création du Fonds de solidarité africain (1)Vigueur
Loi no 91-1405 du 31 décembre 1991 relative à la formation professionnelle et à l'emploi (1).Vigueur,Loi no 91-1405 du 31 décembre 1991 relative à la formation professionnelle et à l'emploi (1).Vigueur
Loi no 91-1406 du 31 décembre 1991 portant diverses dispositions d'ordre social.Vigueur,Loi no 91-1406 du 31 décembre 1991 portant diverses dispositions d'ordre social.Vigueur
Loi no 91-1407 du 31 décembre 1991 modifiant et complétant les dispositions du code rural et de la loi no 90-85 du 23 janvier 1990 relatives aux cotisations sociales agricoles et créant un régime de préretraite agricole.Vigueur,Loi no 91-1407 du 31 décembre 1991 modifiant et complétant les dispositions du code rural et de la loi no 90-85 du 23 janvier 1990 relatives aux cotisations sociales agricoles et créant un régime de préretraite agricole.Vigueur
Loi no 91-1414 du 31 décembre 1991 modifiant le code du travail et le code de la santé publique en vue de favoriser la prévention des risques professionnels et portant transposition de directives européennes relatives à la santé et à la sécurité du travail (1)Vigueur,Loi no 91-1414 du 31 décembre 1991 modifiant le code du travail et le code de la santé publique en vue de favoriser la prévention des risques professionnels et portant transposition de directives européennes relatives à la santé et à la sécurité du travail (1)Vigueur
Loi no 92-10 du 4 janvier 1992 relative aux recours en matière de passation de certains contrats et marchés de fournitures et de travauxVigueur,Loi no 92-10 du 4 janvier 1992 relative aux recours en matière de passation de certains contrats et marchés de fournitures et de travauxVigueur
Loi no 92-1017 du 24 septembre 1992 autorisant la ratification du Traité sur l'Union européenneVigueur,Loi no 92-1017 du 24 septembre 1992 autorisant la ratification du Traité sur l'Union européenneVigueur
Loi no 92-108 du 3 février 1992 relative aux conditions d'exercice des mandats locaux (1)Vigueur,Loi no 92-108 du 3 février 1992 relative aux conditions d'exercice des mandats locaux (1)Vigueur
Loi no 92-11 du 4 janvier 1992 d'habilitation relative à l'adaptation de la législation applicable dans les territoires d'outre-mer (1)Vigueur,Loi no 92-11 du 4 janvier 1992 d'habilitation relative à l'adaptation de la législation applicable dans les territoires d'outre-mer (1)Vigueur
Loi no 92-1179 du 2 novembre 1992 relative à l'abus d'autorité en matière sexuelle dans les relations de travail et modifiant le code du travail et le code de procédure pénale.Vigueur,Loi no 92-1179 du 2 novembre 1992 relative à l'abus d'autorité en matière sexuelle dans les relations de travail et modifiant le code du travail et le code de procédure pénale.Vigueur
Loi no 92-125 du 6 février 1992 relative à l'administration territoriale de la RépubliqueVigueur,Loi no 92-125 du 6 février 1992 relative à l'administration territoriale de la RépubliqueVigueur
Loi no 92-1279 du 8 décembre 1992 modifiant le livre V du code de la santé publique et relative à la pharmacie et au médicament.Vigueur,Loi no 92-1279 du 8 décembre 1992 modifiant le livre V du code de la santé publique et relative à la pharmacie et au médicament.Vigueur
Loi no 92-1283 du 11 décembre 1992 relative à la partie législative du livre Ier (nouveau) du code ruralVigueur,Loi no 92-1283 du 11 décembre 1992 relative à la partie législative du livre Ier (nouveau) du code ruralVigueur
"Loi no 92-1313 du 18 décembre 1992 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement des Emirats arabes unis relative à l'entraide judiciaire, la reconnaissance et l'exécution des décisions en matière civile et commercialeVigueur","Loi no 92-1313 du 18 décembre 1992 autorisant l'approbation de la convention entre le Gouvernement de la République française et le Gouvernement des Emirats arabes unis relative à l'entraide judiciaire, la reconnaissance et l'exécution des décisions en matière civile et commercialeVigueur"
Loi no 92-1314 du 18 décembre 1992 autorisant l'approbation de la convention d'entraide judiciaire en matière civile et commerciale entre le Gouvernement de la République française et le Gouvernement de la République orientale de l'UruguayVigueur,Loi no 92-1314 du 18 décembre 1992 autorisant l'approbation de la convention d'entraide judiciaire en matière civile et commerciale entre le Gouvernement de la République française et le Gouvernement de la République orientale de l'UruguayVigueur
