ORDONANŢĂ DE URGENŢĂ nr.87 din 27 decembrie  2019 privind prorogarea termenului prevăzut la art. 6 din Ordonanţa Guvernului nr. 40/2006 pentru aprobarea şi finanţarea programelor multianuale prioritare de mediu şi gospodărire a apelor,[<b>Ordonanţă de Urgenţă nr.87 din 27 decembrie  2019</b>],placeholder,placeholder,placeholder
Ordonantă nr.89 din 30 decembrie  2019 de urgentă pentru modificarea art. 511 alin. (1) si (4) din Ordonanta de urgentă a Guvernului nr. 111/2011 privind comunicatiile electronice si modificarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.89 din 30 decembrie  2019</b>],placeholder,placeholder,placeholder
Ordonantă nr.90 din 30 decembrie  2019 de urgentă privind stabilirea unor măsuri la nivelul administratiei publice centrale,[<b>Ordonanţă de Urgenţă nr.90 din 30 decembrie  2019</b>],placeholder,placeholder,placeholder
Ordonantă nr.91 din 30 decembrie  2019 de urgentă privind desfiintarea Institutului Revolutiei Române din Decembrie 1989,[<b>Ordonanţă de Urgenţă nr.91 din 30 decembrie  2019</b>],placeholder,placeholder,placeholder
title,date_ordo,status,law,date_law
Ordonantă nr.1 din 6 ianuarie   2020 de urgentă privind unele măsuri fiscal- bugetare si pentru modificarea si completarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.1 din 6 ianuarie   2020</b>],uitata,placeholder,placeholder
Ordonantă nr.3 din 16 ianuarie   2020 de urgentă pentru completarea art. 284 din Legea educatiei nationale nr. 1/2011,[<b>Ordonanţă de Urgenţă nr.3 din 16 ianuarie   2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.4 din 16 ianuarie   2020 privind stabilirea unor măsuri la nivelul administraţiei publice centrale şi pentru modificarea unor acte normative,[<b>Ordonanţă de Urgenţă nr.4 din 16 ianuarie   2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.7 din 28 ianuarie   2020 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 39/2018 privind parteneriatul public-privat şi pentru stabilirea unor măsuri privind investiţiile publice,[<b>Ordonanţă de Urgenţă nr.7 din 28 ianuarie   2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.8 din 4 februarie  2020 de urgentă pentru modificarea si completarea Legii nr. 145/2019 privind statutul politistilor de penitenciare,[<b>Ordonanţă de Urgenţă nr.8 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.9 din 4 februarie  2020 privind aprobarea Programului-pilot de acordare a unui suport alimentar pentru preşcolarii şi elevii din 150 de unităţi de învăţământ preuniversitar de stat,[<b>Ordonanţă de Urgenţă nr.9 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.10 din 4 februarie  2020 pentru completarea Legii nr. 263/2010 privind sistemul unitar de pensii publice,[<b>Ordonanţă de Urgenţă nr.10 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.12 din 4 februarie  2020 privind instituirea cadrului legal pentru acordarea unor ajutoare de stat individuale de salvare,[<b>Ordonanţă de Urgenţă nr.12 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.13 din 4 februarie  2020 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr. 195/2002 privind circulaţia pe drumurile publice,[<b>Ordonanţă de Urgenţă nr.13 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.14 din 4 februarie  2020 pentru modificarea Ordonanţei Guvernului nr. 41/1994 privind autorizarea plaţii cotizaţiilor la organizaţiile internaţionale interguvernamentale la care România este parte, precum şi pentru aprobarea plăţii cotizaţiei anuale în vederea participării Institutului Naţional de Statistică în calitate de asociat în cadrul Comitetului de Statistică şi Guvernanţă în Statistică al OCDE",[<b>Ordonanţă de Urgenţă nr.14 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.15 din 4 februarie  2020 pentru modificarea Legii educaţiei naţionale nr. 1/2011,[<b>Ordonanţă de Urgenţă nr.15 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.16 din 4 februarie  2020 pentru modificarea şi completarea Ordonanţei Guvernului nr. 43/1997 privind regimul drumurilor,[<b>Ordonanţă de Urgenţă nr.16 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.17 din 4 februarie  2020 pentru modificarea şi completarea unor acte normative din domeniul apărării naţionale,[<b>Ordonanţă de Urgenţă nr.17 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.20 din 4 februarie  2020 pentru modificarea şi completarea Legii nr. 364/2004 privind organizarea şi funcţionarea poliţiei judiciare,[<b>Ordonanţă de Urgenţă nr.20 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.21 din 4 februarie  2020 pentru modificarea Ordonanţei Guvernului nr. 19/2002 privind unele măsuri pentru constituirea şi utilizarea fondului locativ de protocol şi bunuri mobile din domeniul public al statului, aflate în administrarea Regiei Autonome ""Administraţia Patrimoniului Protocolului de Stat""",[<b>Ordonanţă de Urgenţă nr.21 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.23 din 4 februarie  2020 pentru modificarea şi completarea unor acte normative cu impact asupra sistemului achiziţiilor publice,[<b>Ordonanţă de Urgenţă nr.23 din 4 februarie  2020</b>],abrogata prin og,ORDONANŢĂ DE URGENŢĂ nr.114 din 9 iulie      2020 privind modificarea şi completarea unor acte normative cu impact în domeniul achiziţiilor publice,<b>Ordonanţă de Urgenţă nr.114 din 9 iulie      2020</b>
"ORDONANŢĂ DE URGENŢĂ nr.24 din 4 februarie  2020 privind unele măsuri pentru îmbunătăţirea şi reorganizarea activităţii Agenţiei Naţionale de Administrare Fiscală, precum şi pentru modificarea şi completarea unor acte normative",[<b>Ordonanţă de Urgenţă nr.24 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.25 din 4 februarie  2020 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii, precum si a Ordonanţei de urgenţă a Guvernului nr. 158/2005 privind concediile şi indemnizaţiile de asigurări sociale de sănătate",[<b>Ordonanţă de Urgenţă nr.25 din 4 februarie  2020</b>],abrogata prin og,"ORDONANŢĂ DE URGENŢĂ nr.145 din 24 august     2020 pentru modificarea şi completarea Legii nr. 95/2006 privind reforma în domeniul sănătăţii, a Ordonanţei de urgenţă a Guvernului nr. 158/2005 privind concediile şi indemnizaţiile de asigurări sociale de sănătate, pentru abrogarea unor prevederi legale, precum şi pentru stabilirea unor măsuri în domeniul sănătăţii",<b>Ordonanţă de Urgenţă nr.145 din 24 august     2020</b>
"Ordonantă nr.26 din 4 februarie  2020 de urgentă privind modificarea si completarea unor acte normative în materia alegerilor pentru Senat si Camera Deputatilor, precum si unele măsuri pentru buna organizare si desfăsurare a alegerilor parlamentare anticipate",[<b>Ordonanţă de Urgenţă nr.26 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.27 din 4 februarie  2020 de urgentă pentru modificarea si completarea Legii petrolului nr. 238/2004,[<b>Ordonanţă de Urgenţă nr.27 din 4 februarie  2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.28 din 18 martie     2020 pentru modificarea şi completarea Legii nr. 286/2009 privind Codul penal,[<b>Ordonanţă de Urgenţă nr.28 din 18 martie     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.29 din 18 martie     2020 privind unele măsuri economice şi fiscal-bugetare,[<b>Ordonanţă de Urgenţă nr.29 din 18 martie     2020</b>],uitata,placeholder,placeholder
Ordonantă nr.31 din 26 martie     2020 de urgentă pentru completarea Ordonantei de urgentă a Guvernului nr. 77/2011 privind stabilirea unor contributii pentru finantarea unor cheltuieli în domeniul sănătătii,[<b>Ordonanţă de Urgenţă nr.31 din 26 martie     2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.34 din 26 martie     2020 de urgentă pentru modificarea si completarea Ordonantei de urgentă a Guvernului nr. 1/1999 privind regimul stării de asediu si regimul stării de urgentă,[<b>Ordonanţă de Urgenţă nr.34 din 26 martie     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.35 din 26 martie     2020 privind modalitatea de emitere şi prelungirea valabilităţii voucherelor de vacanţă, în contextul situaţiei epidemiologice determinate de răspândirea COVID-19",[<b>Ordonanţă de Urgenţă nr.35 din 26 martie     2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.36 din 26 martie     2020 de urgentă pentru modificarea si completarea unor acte normative, precum si pentru adoptarea unor măsuri pe timpul stării de urgentă instituite prin Decretul nr. 195/2020 privind instituirea stării de urgentă pe teritoriul României",[<b>Ordonanţă de Urgenţă nr.36 din 26 martie     2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.37 din 30 martie     2020 privind acordarea unor facilităţi pentru creditele acordate de instituţii de credit şi instituţii financiare nebancare anumitor categorii de debitori,[<b>Ordonanţă de Urgenţă nr.37 din 30 martie     2020</b>],uitata,placeholder,placeholder
Ordonantă nr.38 din 30 martie     2020 de urgentă privind utilizarea înscrisurilor în formă electronică la nivelul autoritătilor si institutiilor publice,[<b>Ordonanţă de Urgenţă nr.38 din 30 martie     2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.44 din 6 aprilie    2020 privind prelungirea mandatelor autorităţilor administraţiei publice locale cuprinse în perioada 2016-2020, unele măsuri pentru organizarea alegerilor locale din anul 2020, precum şi modificarea Ordonanţei de urgenţă a Guvernului nr. 57/2019 privind Codul administrativ",[<b>Ordonanţă de Urgenţă nr.44 din 6 aprilie    2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.45 din 9 aprilie    2020 pentru completarea Ordonanţei Guvernului nr. 137/2000 privind prevenirea si sanctionarea tuturor formelor de discriminare,[<b>Ordonanţă de Urgenţă nr.45 din 9 aprilie    2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.46 din 9 aprilie    2020 pentru completarea art. 8 din Ordonanţa de urgenţă a Guvernului nr. 11/2020 privind stocurile de urgenţă medicală, precum şi unele măsuri aferente instituirii carantinei",[<b>Ordonanţă de Urgenţă nr.46 din 9 aprilie    2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.47 din 9 aprilie    2020 de urgentă pentru stabilirea, pe perioada stării de urgentă instituite prin Decretul nr. 195/2020, a conditiilor de comercializare a benzinei si motorinei în contextul crizei economice generate de pandemia SARS-CoV-2",[<b>Ordonanţă de Urgenţă nr.47 din 9 aprilie    2020</b>],uitata,placeholder,placeholder
Ordonantă nr.48 din 9 aprilie    2020 de urgentă privind unele măsuri financiar-fiscale,[<b>Ordonanţă de Urgenţă nr.48 din 9 aprilie    2020</b>],uitata,placeholder,placeholder
"Ordonantă nr.49 din 15 aprilie    2020 de urgentă pentru modificarea si completarea Ordonantei de urgentă a Guvernului nr. 158/2005 privind concediile si indemnizatiile de asigurări sociale de sănătate, precum si pentru reglementarea unor măsuri de protectie socială",[<b>Ordonanţă de Urgenţă nr.49 din 15 aprilie    2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.53 din 15 aprilie    2020 de urgentă pentru modificarea si completarea unor acte normative privind măsuri de protectie socială determinate de răspândirea coronavirusului SARS-CoV-2,[<b>Ordonanţă de Urgenţă nr.53 din 15 aprilie    2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.55 din 23 aprilie    2020 privind instituirea unor măsuri de protecţie socială în contextul situaţiei epidemiologice determinate de răspândirea coronavirusului SARS- CoV-2,[<b>Ordonanţă de Urgenţă nr.55 din 23 aprilie    2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.56 din 23 aprilie    2020 privind unele măsuri provizorii în contextul situaţiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2,[<b>Ordonanţă de Urgenţă nr.56 din 23 aprilie    2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.57 din 23 aprilie    2020 de urgentă pentru modificarea si completarea Ordonantei Guvernului nr. 22/2007 privind organizarea si functionarea Comisiei Nationale de Strategie si Prognoză,[<b>Ordonanţă de Urgenţă nr.57 din 23 aprilie    2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.58 din 23 aprilie    2020 privind luarea unor măsuri pentru buna funcţionare a sistemului de învăţământ,[<b>Ordonanţă de Urgenţă nr.58 din 23 aprilie    2020</b>],uitata,placeholder,placeholder
Ordonantă nr.59 din 30 aprilie    2020 de urgentă pentru stabilirea unor măsuri suplimentare în domeniul protectiei sociale în contextul situatiei epidemiologice determinate de răspândirea coronavirusului SARS-CoV-2,[<b>Ordonanţă de Urgenţă nr.59 din 30 aprilie    2020</b>],placeholder,placeholder,placeholder
Ordonantă nr.61 din 30 aprilie    2020 de urgentă privind completarea Legii cadastrului si a publicitătii imobiliare nr. 7/1996 si pentru modificarea si completarea Ordonantei de urgentă a Guvernului nr. 57/2019 privind Codul administrativ,[<b>Ordonanţă de Urgenţă nr.61 din 30 aprilie    2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.62 din 7 mai        2020 de urgentă pentru adoptarea unor măsuri în domeniul societătilor, în vederea desfăsurării reuniunilor organelor statutare",[<b>Ordonanţă de Urgenţă nr.62 din 7 mai        2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.64 din 7 mai        2020 privind modificarea şi completarea art. 8 din Ordonanţa de urgenţă a Guvernului nr. 43/2020 pentru aprobarea unor măsuri de sprijin decontate din fonduri europene, ca urmare a răspândirii coronavirusului COVID-19, pe perioada stării de urgenţă",[<b>Ordonanţă de Urgenţă nr.64 din 7 mai        2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.66 din 7 mai        2020 de urgentă privind modificarea si completarea art. 1 din Ordonanta de urgentă a Guvernului nr. 47/2020 pentru stabilirea, pe perioada stării de urgentă instituite prin Decretul nr. 195/2020, a conditiilor de comercializare a benzinei si motorinei în contextul crizei economice generate de pandemia SARS-CoV-2",[<b>Ordonanţă de Urgenţă nr.66 din 7 mai        2020</b>],placeholder,placeholder,placeholder
"Ordonantă nr.69 din 14 mai        2020 de urgentă pentru modificarea si completarea Legii nr. 227/2015 privind Codul fiscal, precum si pentru instituirea unor măsuri fiscale",[<b>Ordonanţă de Urgenţă nr.69 din 14 mai        2020</b>],placeholder,placeholder,placeholder
"ORDONANŢĂ DE URGENŢĂ nr.72 din 14 mai        2020 pentru suspendarea aplicării prevederilor art. 21 alin. (6) din Legea nr. 165/2013 privind măsurile pentru finalizarea procesului de restituire, în natură sau prin echivalent, a imobilelor preluate în mod abuziv în perioada regimului comunist în România şi instituirea unor măsuri tranzitorii",[<b>Ordonanţă de Urgenţă nr.72 din 14 mai        2020</b>],uitata,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.73 din 14 mai        2020 privind desemnarea Serviciului de Telecomunicaţii Speciale ca integrator de servicii de comunicaţii critice destinate autorităţilor publice cu atribuţii în managementul situaţiilor de urgenţă,[<b>Ordonanţă de Urgenţă nr.73 din 14 mai        2020</b>],placeholder,placeholder,placeholder
ORDONANŢĂ DE URGENŢĂ nr.74 din 14 mai        2020 pentru modificarea şi completarea Legii energiei electrice şi a gazelor naturale nr. 123/2012,[<b>Ordonanţă de Urgenţă nr.74 din 14 mai        2020</b>],placeholder,placeholder,placeholder
